candidate_id,score,short_penalty_sum,short_excess_sum,long_diff_2y_vs_OV,trail_scale,threshold_scale,stop_pct,rv_gate,shock_drop_pct,shock_hold_days,dd_trigger_pct,dd_window_days,reentry_pos_days,defensive_symbol,1m_ret,1m_mdd,2m_ret,2m_mdd,3m_ret,3m_mdd,4m_ret,4m_mdd,5m_ret,5m_mdd,6m_ret,6m_mdd,1y_ret,1y_mdd,2y_ret,2y_mdd
HYB-0096,-2594.4380751414833,1688.0076351414837,0.0,-755.3586999999998,1.1,1.2,4.2,75.0,6.0,1,25.0,20,2,SOXS,70.2412528998646,34.1,74.42899366414848,36.05,86.89685945336696,36.05,91.94409259577031,46.83,106.57156764996611,46.83,92.18924579965258,51.41,136.03794919209156,59.47,93.51169999999998,71.04
HYB-0112,-2625.947261336995,1683.470261336995,0.0,-785.3974999999998,1.1,1.2,5.2,75.0,6.0,1,25.0,20,2,SOXS,58.10966215020299,40.76,73.87404539556258,42.14,90.51053633818837,42.14,93.61302716479851,54.03,108.36783338006985,54.03,99.91329539854156,57.55,138.45893523198532,65.66,63.47290000000001,74.34
HYB-0088,-2630.275920440985,1784.029320440985,0.0,-705.2054999999998,1.1,1.2,4.2,75.0,7.0,1,15.0,20,1,SOXS,55.793083120581535,30.61,67.85086193535055,30.61,63.03912030500805,30.61,50.78030922769807,35.69,57.2951028149357,35.69,65.25390508434117,35.69,202.27589346744392,50.3,143.66490000000002,71.14
HYB-0087,-2694.2901899538274,1829.1770699538279,0.0,-720.9275999999998,1.1,1.2,4.2,75.0,6.0,1,15.0,20,1,SOXS,55.7931313528971,32.91,67.85085213047346,32.91,57.63973462851657,32.91,45.786916050434456,35.69,52.08596881722152,35.69,50.43078216578331,35.69,187.5531412971901,51.13,127.94279999999998,71.62
HYB-0128,-2703.688688868577,1758.8204488685774,0.0,-787.3901999999998,1.1,1.2,4.7,72.5,6.0,1,25.0,20,2,SOXS,54.458663610911564,43.27,64.03171330038752,43.27,81.26388410261131,43.27,85.18732589970217,53.22,99.29995791354875,53.22,84.45604496024856,57.03,118.79955774035676,63.97,61.48020000000001,73.14
HYB-0016,-2703.688688868577,1758.8204488685774,0.0,-787.3901999999998,1.1,1.2,4.7,75.0,6.0,1,25.0,20,2,SOXS,54.458663610911564,43.27,64.03171330038752,43.27,81.26388410261131,43.27,85.18732589970217,53.22,99.29995791354875,53.22,84.45604496024856,57.03,118.79955774035676,63.97,61.48020000000001,73.14
HYB-0048,-2712.7995887508464,1765.4235887508466,0.0,-789.4799999999998,1.12,1.2,4.7,75.0,6.0,1,25.0,20,2,SOXS,54.079882760767404,43.77,63.49561130423813,43.77,80.44979310422904,43.77,84.28041908399948,53.52,98.32397438306208,53.52,83.47772234488062,57.29,116.78660466432098,64.17,59.3904,73.19
HYB-0136,-2715.859015456644,1877.0837354566443,0.0,-698.9793999999998,1.1,1.2,4.7,77.5,7.0,1,15.0,20,1,SOXS,41.244556886471216,35.5,60.441805487962256,35.5,54.08848660417809,35.5,41.019064500346204,36.62,45.751020993802285,36.62,53.125677876678836,36.62,173.56324859026105,43.45,149.891,66.46
HYB-0032,-2727.825176988554,1781.1481769885545,0.0,-788.8974999999998,1.08,1.2,4.7,75.0,6.0,1,25.0,20,2,SOXS,51.37223249414753,42.74,60.88544222831902,42.74,78.00537889856093,42.74,81.93272580254455,52.9,95.79735457441745,52.9,81.28843115878799,56.76,115.88785425101219,63.76,59.97290000000002,73.08
HYB-0064,-2729.4722818669015,1779.5137618669019,0.0,-791.6320999999998,1.1,1.15,4.7,75.0,6.0,1,25.0,20,2,SOXS,54.45866192008615,44.76,64.03167168274071,44.76,81.26371827504796,44.76,80.322666840982,53.22,94.06457616722021,53.22,79.61059581467606,57.03,113.05194382868945,63.97,57.23830000000001,73.14
HYB-0080,-2730.7185267275986,1763.4650067275988,0.0,-806.0445999999998,1.1,1.25,4.7,75.0,6.0,1,25.0,20,2,SOXS,54.45853569910681,44.87,64.03164733594345,44.87,81.26366688030255,44.87,85.18718290154565,54.54,99.29978594492617,54.54,84.45605624635158,58.24,114.15571466056905,64.99,42.8258,73.33
HYB-0144,-2731.4997542896153,1771.6569542896154,0.0,-799.8689999999998,1.1,1.2,4.7,77.5,6.0,1,25.0,20,2,SOXS,54.458575946775525,47.65,64.03161707233835,47.65,81.26382275727664,47.65,85.18715534073496,56.83,99.29991546552812,56.83,84.45607015702139,60.35,105.9634853670539,66.75,49.0014,73.8
HYB-0008,-2731.884641061126,1877.0834810611263,0.0,-712.3342999999998,1.1,1.2,4.7,75.0,7.0,1,15.0,20,1,SOXS,41.244589933693845,35.5,60.44177496812004,35.5,54.08845346815481,35.5,41.019081470953324,36.62,45.75100531278382,36.62,53.125748518499826,36.62,173.56346166301205,46.47,136.5361,68.1
HYB-0120,-2731.884641061126,1877.0834810611263,0.0,-712.3342999999998,1.1,1.2,4.7,72.5,7.0,1,15.0,20,1,SOXS,41.244589933693845,35.5,60.44177496812004,35.5,54.08845346815481,35.5,41.019081470953324,36.62,45.75100531278382,36.62,53.125748518499826,36.62,173.56346166301205,46.47,136.5361,68.1
HYB-0086,-2740.7011748791174,1861.3608548791178,0.0,-732.7835999999998,1.1,1.2,4.2,75.0,5.0,1,15.0,20,1,SOXS,55.79314078979907,34.59,67.85083433407853,34.59,53.73267378153543,34.59,42.1309500005262,35.69,48.2720550142826,35.69,46.658413657644005,35.69,170.51867393936058,44.75,116.08680000000003,67.91
HYB-0040,-2742.3535063571253,1883.5016263571256,0.0,-715.7098999999998,1.12,1.2,4.7,75.0,7.0,1,15.0,20,1,SOXS,40.9559788578576,35.68,59.983106983841836,35.68,53.45947838632266,35.68,40.385994425755925,36.62,45.09668112900857,36.62,52.25127806302521,36.62,170.6834521934066,46.6,133.16049999999996,68.16
HYB-0135,-2745.77103478974,1887.5785547897403,0.0,-715.1603999999998,1.1,1.2,4.7,77.5,6.0,1,15.0,20,1,SOXS,41.24454264592832,34.94,60.441831169143214,34.94,55.40313652216411,34.94,42.222260087033625,36.62,46.994539987156614,36.62,44.63595011913235,36.62,167.79678107604553,45.97,133.71,67.96
HYB-0024,-2754.0102706439056,1896.937870643906,0.0,-714.2269999999999,1.08,1.2,4.7,75.0,7.0,1,15.0,20,1,SOXS,38.36566477240228,35.31,57.30016652231158,35.31,51.256661378604804,35.31,38.48407462120163,36.62,43.131012632361006,36.62,50.55768545936945,36.62,170.28446036618726,46.34,134.64339999999999,68.03
HYB-0056,-2758.0820491983313,1895.8248091983319,0.0,-718.5476999999997,1.1,1.15,4.7,75.0,7.0,1,15.0,20,1,SOXS,41.24455897161037,37.19,60.441794904124045,37.19,54.08849548049397,37.19,37.31475066981294,37.19,41.92237494130797,37.19,49.10339621859783,37.19,166.37741601206505,46.47,130.32270000000003,68.1
HYB-0119,-2760.758960228921,1887.578360228921,0.0,-727.6504999999997,1.1,1.2,4.7,72.5,6.0,1,15.0,20,1,SOXS,41.24455136861449,34.94,60.44181352565279,34.94,55.40310904706143,34.94,42.222260796218734,36.62,46.99455730511186,36.62,44.63590923801648,36.62,167.79703488674733,48.86,121.2199,69.52
HYB-0007,-2760.758960228921,1887.578360228921,0.0,-727.6504999999997,1.1,1.2,4.7,75.0,6.0,1,15.0,20,1,SOXS,41.24455136861449,34.94,60.44181352565279,34.94,55.40310904706143,34.94,42.222260796218734,36.62,46.99455730511186,36.62,44.63590923801648,36.62,167.79703488674733,48.86,121.2199,69.52
HYB-0072,-2762.043435370057,1877.5625553700575,0.0,-737.0673999999998,1.1,1.25,4.7,75.0,7.0,1,15.0,20,1,SOXS,41.24456169459063,35.5,60.4418679168532,35.5,54.0885261692156,35.5,41.01914517508962,36.62,45.75108572010544,36.62,55.13532398872316,36.62,171.07453036170912,46.94,111.80300000000001,68.38
HYB-0039,-2770.882544088166,1893.9087440881663,0.0,-730.8114999999998,1.12,1.2,4.7,75.0,6.0,1,15.0,20,1,SOXS,40.95597931480284,35.13,59.982993559122335,35.13,54.76871166427952,35.13,41.58372512646569,36.62,46.33460368462272,36.62,43.80996096416341,36.62,164.97287799472144,48.98,118.0589,69.58
HYB-0023,-2782.584861186991,1907.2847011869915,0.0,-729.4167999999997,1.08,1.2,4.7,75.0,6.0,1,15.0,20,1,SOXS,38.36565385131912,34.76,57.300200842074474,34.76,52.547172762313224,34.76,39.66558453336422,36.62,44.352106802362236,36.62,42.210252578632335,36.62,164.591923839287,48.73,119.45360000000002,69.45
HYB-0055,-2786.163329950645,1906.0094099506455,0.0,-733.4615999999997,1.1,1.15,4.7,75.0,6.0,1,15.0,20,1,SOXS,41.24463305435271,36.65,60.44188985972709,36.65,55.40314068892578,36.65,38.486304945443514,36.65,43.13324070585593,36.65,40.836550626187076,36.65,160.76242656520674,48.86,115.40880000000003,69.52
HYB-0071,-2788.9053564322503,1888.058396432251,0.0,-750.7057999999997,1.1,1.25,4.7,75.0,6.0,1,15.0,20,1,SOXS,41.244585666744356,34.94,60.441836326569586,34.94,55.403104696255,34.94,42.22220627339244,36.62,46.99449376867892,36.62,46.49007836623296,36.62,165.46289486622,49.31,98.16460000000001,69.79
HYB-0134,-2802.771066497032,1918.1994664970318,0.0,-737.1429999999998,1.1,1.2,4.7,77.5,5.0,1,15.0,20,1,SOXS,41.2446331316894,36.58,60.44184375880914,36.58,51.551574193040416,36.58,38.65570487511143,36.62,43.308391288897916,36.62,41.008898994217866,36.62,151.90708365754594,42.93,111.72740000000002,66.15
HYB-0006,-2816.3499062150295,1918.19982621503,0.0,-748.4583999999998,1.1,1.2,4.7,75.0,5.0,1,15.0,20,1,SOXS,41.244526573735584,36.58,60.44178089320054,36.58,51.551494931193396,36.58,38.65571508925254,36.62,43.30835121601011,36.62,41.00879985759247,36.62,151.90710162032937,45.98,100.41199999999999,67.8
HYB-0118,-2823.205498822283,1918.1993388222834,0.0,-754.1717999999997,1.1,1.2,4.7,72.5,5.0,1,15.0,20,1,SOXS,41.244586310711306,36.58,60.441856919774395,36.58,51.55156604410984,36.58,38.655748842568684,36.62,43.30836398378035,36.62,41.00889803686971,36.62,151.90723743624645,47.52,94.69860000000001,68.72
HYB-0038,-2825.631654239581,1924.1995742395816,0.0,-751.1933999999998,1.12,1.2,4.7,75.0,5.0,1,15.0,20,1,SOXS,40.95601689101984,36.76,59.98306911878486,36.76,50.93280761577825,36.76,38.033151362546434,36.76,42.664962474821436,36.76,40.20361323415096,36.76,149.34440145966067,46.18,97.67700000000002,67.91
HYB-0022,-2837.772576759133,1937.5472167591329,0.0,-750.1877999999998,1.08,1.2,4.7,75.0,5.0,1,15.0,20,1,SOXS,38.365679520643134,36.39,57.300216376014454,36.39,48.76641103858081,36.39,36.16324572525098,36.62,40.73218310527573,36.62,38.64404437835343,36.62,148.7985994930926,45.77,98.68259999999998,67.69
HYB-0054,-2840.395099817312,1935.927619817312,0.0,-753.7228999999998,1.1,1.15,4.7,75.0,5.0,1,15.0,20,1,SOXS,41.2446041915769,38.24,60.441843505742355,38.24,51.55156935349594,38.24,35.01345308853716,38.24,39.543871968376806,38.24,37.3047261152502,38.24,145.28990835605265,45.98,95.14750000000001,67.8
HYB-0070,-2841.801364163053,1918.5873641630533,0.0,-769.3449999999998,1.1,1.25,4.7,75.0,5.0,1,15.0,20,1,SOXS,41.24458606242993,36.58,60.44180942031059,36.58,51.551558649752714,36.58,38.65577761369712,36.62,43.3083663481334,36.62,42.81654846523764,36.62,149.71158567372947,51.69,79.52540000000002,70.9
HYB-0104,-2844.495895982809,1947.9832159828093,0.0,-747.0938999999997,1.1,1.2,5.2,75.0,7.0,1,15.0,20,1,SOXS,36.59472607130698,39.56,54.37526586547436,39.56,46.89814433950383,39.56,33.03161484114783,39.56,35.779236815666636,39.56,42.470462885228734,39.56,149.1849295952064,49.36,101.77650000000003,69.06
HYB-0103,-2868.3819783782774,1960.0564983782779,0.0,-756.9378999999998,1.1,1.2,5.2,75.0,6.0,1,15.0,20,1,SOXS,36.59470623233252,39.0,54.375179966636786,39.0,48.258852119263665,39.0,34.263880737339946,39.0,37.03698943801501,39.0,33.89446939958602,39.0,141.83702012489226,50.37,91.93249999999999,69.68
HYB-0102,-2918.6577724542763,1988.4643324542767,0.0,-775.1611999999998,1.1,1.2,5.2,75.0,5.0,1,15.0,20,1,SOXS,36.59476359427289,40.53,54.37524439230741,40.53,44.58428601035924,40.53,30.89688629604035,40.53,33.600468845897666,40.53,30.536773049378894,40.53,127.26484175381074,48.97,73.70919999999998,68.82
HYB-0095,-3068.455901412939,2021.0963814129395,0.0,-872.7995999999998,1.1,1.2,4.2,75.0,6.0,1,15.0,20,2,SOXS,55.793078166056006,68.16,59.62548105372274,68.77,71.03517122448382,68.77,43.26679511010918,69.7,31.533008265034425,69.7,22.375281321838635,69.7,41.59239984215972,71.55,-23.929200000000005,78.42
HYB-0063,-3131.18544083342,2069.2020008334202,0.0,-884.9861999999998,1.1,1.15,4.7,75.0,6.0,1,15.0,20,2,SOXS,41.24454172608585,73.17,49.998473816562154,73.17,65.75646713889105,73.17,37.39955952442402,73.75,29.437103133598352,73.75,19.796651614935712,73.75,33.482798608426755,75.6,-36.1158,80.63
HYB-0015,-3131.18544083342,2069.2020008334202,0.0,-884.9861999999998,1.1,1.2,4.7,75.0,6.0,1,15.0,20,2,SOXS,41.24454172608585,73.17,49.998473816562154,73.17,65.75646713889105,73.17,37.39955952442402,73.75,29.437103133598352,73.75,19.796651614935712,73.75,33.482798608426755,75.6,-36.1158,80.63
HYB-0127,-3133.0427736385345,2069.2013736385347,0.0,-886.5344999999998,1.1,1.2,4.7,72.5,6.0,1,15.0,20,2,SOXS,41.244593085040094,73.82,49.99843590959075,73.82,65.75654999481478,73.82,37.399682156924555,74.38,29.43715842455854,74.38,19.796789450116936,74.38,33.48301373676379,76.19,-37.6641,81.1
HYB-0047,-3136.283834070496,2073.4636340704965,0.0,-885.6834999999998,1.12,1.2,4.7,75.0,6.0,1,15.0,20,2,SOXS,40.955977817138624,73.42,49.569661362786356,73.42,65.07970927407345,73.42,36.78268907308349,73.93,28.85608359436176,73.93,19.209994585385815,73.93,32.39984661901796,75.73,-36.8131,80.68
HYB-0079,-3138.570224962441,2069.2011449624415,0.0,-891.1408999999998,1.1,1.25,4.7,75.0,6.0,1,15.0,20,2,SOXS,41.24461734194558,75.76,49.998570934894396,75.76,65.75647684758484,75.76,37.399829111498796,76.28,29.43717993560595,76.28,19.796843710766865,76.28,33.482933551606294,77.95,-42.2705,82.5
HYB-0111,-3139.3552418643567,2074.7274818643573,0.0,-887.1897999999998,1.1,1.2,5.2,75.0,6.0,1,15.0,20,2,SOXS,36.59477499064354,73.95,50.214067576190025,73.95,64.58649646041077,73.95,35.002166842494645,74.47,27.17859263657958,74.47,22.01826695390534,74.47,35.99574907176311,76.87,-38.319399999999995,81.5
HYB-0143,-3139.439997051929,2077.033557051929,0.0,-885.3386999999998,1.1,1.2,4.7,77.5,6.0,1,15.0,20,2,SOXS,41.24433081369499,73.32,49.9984653487554,73.32,65.75620166769286,73.32,37.399407855324654,73.89,29.43701599939694,73.89,19.796541775875397,73.89,25.652075883674573,75.73,-36.4683,79.64
HYB-0031,-3149.74040571548,2086.88588571548,0.0,-885.7120999999997,1.08,1.2,4.7,75.0,6.0,1,15.0,20,2,SOXS,38.36576779075447,72.92,47.061371135052845,72.92,62.71034923382901,72.92,34.92970263820732,73.56,27.11053238527843,73.56,17.691463412361653,73.56,31.56252408538045,75.45,-36.8417,80.58
HYB-0139,-3422.15685703142,2397.53481703142,0.0,-853.8516999999998,1.1,1.2,4.7,77.5,7.0,1,15.0,40,1,SOXS,-15.592578938718937,43.81,-4.120397045067648,43.81,-7.917087418910295,43.81,-15.727329569894843,44.6,-18.118315568504663,44.6,-13.97527139987198,44.6,24.233759305892242,62.67,-4.9812999999999885,73.98
HYB-0027,-3424.2461534022923,2394.7852334022928,0.0,-857.8840999999998,1.08,1.2,4.7,75.0,7.0,1,15.0,40,1,SOXS,-15.488937601010589,46.29,-3.924078033842837,46.29,-7.615366182538907,46.29,-15.41658028872389,47.23,-17.816312576268466,47.23,-13.552044754479342,47.23,25.345682430915172,64.6,-9.013700000000014,75.24
HYB-0011,-3428.2500046022797,2397.5343646022798,0.0,-858.9296999999998,1.1,1.2,4.7,75.0,7.0,1,15.0,40,1,SOXS,-15.592546224780735,46.82,-4.120320918322751,46.82,-7.917083019362458,46.82,-15.72731242117651,47.56,-18.11818965587876,47.56,-13.975151120973306,47.56,24.233835154558992,64.67,-10.059300000000004,75.26
HYB-0123,-3430.8664433151753,2397.5349233151755,0.0,-861.1095999999998,1.1,1.2,4.7,72.5,7.0,1,15.0,40,1,SOXS,-15.592620769450505,48.11,-4.120403398581695,48.11,-7.917105165135984,48.11,-15.727330080632541,48.83,-18.118305654039936,48.83,-13.975265173532925,48.83,24.23370332254178,65.53,-12.239200000000006,75.86
HYB-0043,-3432.201857299276,2400.2700172992763,0.0,-859.9431999999998,1.12,1.2,4.7,75.0,7.0,1,15.0,40,1,SOXS,-15.69610965064877,47.33,-4.316285895972305,47.33,-8.217918350285647,47.33,-16.037026825942956,47.87,-18.419155084629146,47.87,-14.396443677767024,47.87,23.130518582313677,64.73,-11.072800000000004,75.27
HYB-0138,-3434.724480323597,2402.7193203235975,0.0,-860.0042999999998,1.1,1.2,4.7,77.5,6.0,1,15.0,40,1,SOXS,-15.59255449396526,47.45,-4.120299940659211,47.45,-7.131451287592672,47.45,-15.008248970671922,48.62,-17.41959045307383,48.62,-18.74467958652786,48.62,21.61510080523761,64.87,-11.133899999999997,75.15
HYB-0026,-3436.5364022271133,2400.007362227114,0.0,-863.7741999999998,1.08,1.2,4.7,75.0,6.0,1,15.0,40,1,SOXS,-15.488954479186102,49.76,-3.9241565327152284,49.76,-6.827209859457173,49.76,-14.694973294625235,51.06,-17.115167335489133,51.06,-18.345065557159078,51.06,22.705761227862254,66.66,-14.90379999999999,76.34
HYB-0075,-3439.537160432342,2397.536000432342,0.0,-868.3342999999998,1.1,1.25,4.7,75.0,7.0,1,15.0,40,1,SOXS,-15.592552416586758,47.3,-4.120380346464336,47.3,-7.917068753401557,47.3,-15.727334274392291,48.03,-18.118255409398053,48.03,-12.8462268510252,48.03,23.103414015270207,64.67,-19.463900000000002,75.26
HYB-0010,-3440.4240871859183,2402.7197671859185,0.0,-864.7535999999998,1.1,1.2,4.7,75.0,6.0,1,15.0,40,1,SOXS,-15.592585271088355,50.26,-4.120403457359201,50.26,-7.1314539581037835,50.26,-15.008295392773196,51.37,-17.41968926159869,51.37,-18.744687099117474,51.37,21.614943650466635,66.75,-15.883199999999997,76.36
HYB-0059,-3440.972821361027,2407.4220613610273,0.0,-861.2922999999998,1.1,1.15,4.7,75.0,7.0,1,15.0,40,1,SOXS,-15.592498961508838,48.21,-4.120352478659806,48.21,-7.917016269958943,48.21,-17.94102269554316,48.21,-20.26909536507404,48.21,-16.234887902670447,48.21,20.970408708732347,64.67,-12.421900000000008,75.26
HYB-0122,-3442.870275327962,2402.719515327962,0.0,-866.7922999999998,1.1,1.2,4.7,72.5,6.0,1,15.0,40,1,SOXS,-15.592593202002469,51.47,-4.12030563528194,51.47,-7.13140508865604,51.47,-15.008299515697644,52.55,-17.419646288728053,52.55,-18.74469125633832,52.55,21.615022055086584,67.55,-17.9219,76.93
HYB-0042,-3444.261596694946,2405.4181166949465,0.0,-865.7028999999998,1.12,1.2,4.7,75.0,6.0,1,15.0,40,1,SOXS,-15.696083201556998,50.74,-4.316197475583616,50.74,-7.434820111856199,50.74,-15.320634610332872,51.66,-17.72314693443474,51.66,-19.142596031383384,51.66,20.532958066545138,66.83,-16.832499999999996,76.37
HYB-0074,-3450.9618930548813,2402.7377730548815,0.0,-873.5200999999998,1.1,1.25,4.7,75.0,6.0,1,15.0,40,1,SOXS,-15.59252467522575,50.69,-4.120328190928946,50.69,-7.131438994780403,50.69,-15.008329940071818,51.79,-17.41962281686189,51.79,-17.70301117312334,51.79,20.555079132454868,67.45,-24.649700000000006,76.36
HYB-0058,-3452.80638220456,2412.4505422045604,0.0,-866.9631999999998,1.1,1.15,4.7,75.0,6.0,1,15.0,40,1,SOXS,-15.592567440144522,51.57,-4.120355250266005,51.57,-7.131429789482402,51.57,-17.240877593952142,51.57,-19.58892839822266,51.57,-20.879120879120872,51.57,18.42033354297241,66.75,-18.092799999999997,76.36
HYB-0137,-3459.3465759922346,2418.528135992235,0.0,-867.3486999999998,1.1,1.2,4.7,77.5,5.0,1,15.0,40,1,SOXS,-15.592579094068004,45.45,-4.120317553660691,45.45,-9.43311332734159,45.45,-17.139691719732276,45.45,-19.490545373024947,45.45,-20.782345481665754,45.45,14.348052953602487,62.21,-18.478300000000004,72.56
HYB-0025,-3460.98442340761,2415.95626340761,0.0,-870.8567999999998,1.08,1.2,4.7,75.0,5.0,1,15.0,40,1,SOXS,-15.488935855368279,47.89,-3.924137931034488,47.89,-9.136375336457114,47.89,-16.83410657023947,47.93,-19.193651799854784,47.93,-20.39266107471581,47.93,15.331201556404107,64.15,-21.986400000000007,73.89
HYB-0009,-3464.575204914356,2418.5286049143565,0.0,-871.7054999999998,1.1,1.2,4.7,75.0,5.0,1,15.0,40,1,SOXS,-15.59260814967468,48.37,-4.120351387283961,48.37,-9.433207123759713,48.37,-17.139697078704774,48.37,-19.490577573560863,48.37,-20.78241390921559,48.37,14.34784670418745,64.23,-22.835099999999997,73.9
HYB-0041,-3468.1191913837247,2421.086791383725,0.0,-872.5269999999998,1.12,1.2,4.7,75.0,5.0,1,15.0,40,1,SOXS,-15.696122017637427,48.83,-4.3162311749253,48.83,-9.72905734089774,48.83,-17.444192964793682,48.83,-19.78637269621991,48.83,-21.170311628771454,48.83,13.373092835864341,64.29,-23.656599999999994,73.91
HYB-0121,-3469.394809170741,2418.5281691707414,0.0,-875.7221999999998,1.1,1.2,4.7,72.5,5.0,1,15.0,40,1,SOXS,-15.59251703192216,49.62,-4.120369581487903,49.62,-9.433172665602708,49.62,-17.13965624854863,49.62,-19.49049381112654,49.62,-20.782383907869217,49.62,14.348020472160306,65.09,-26.851800000000004,74.53
HYB-0073,-3474.2064037639925,2418.509403763993,0.0,-879.7474999999998,1.1,1.25,4.7,75.0,5.0,1,15.0,40,1,SOXS,-15.59260977873297,51.6,-4.1203494355932735,51.6,-9.433129155884568,51.6,-17.13968904712243,51.6,-19.49057093838702,51.6,-19.766808856388383,51.6,13.351349844460003,66.89,-30.877100000000002,75.32
HYB-0057,-3476.38371898132,2427.90471898132,0.0,-873.7324999999998,1.1,1.15,4.7,75.0,5.0,1,15.0,40,1,SOXS,-15.592559266036899,49.72,-4.1203620406064285,49.72,-9.433236785549415,49.72,-19.316306314529164,49.72,-21.605432893251454,49.72,-22.863334729511088,49.72,11.344109444508653,64.23,-24.862099999999998,73.9
HYB-0091,-3490.234457050955,2445.8086970509553,0.0,-870.3547999999998,1.1,1.2,4.2,75.0,7.0,1,15.0,40,1,SOXS,-20.22936865708187,52.72,-14.055438005781774,52.72,-16.519213246247023,52.72,-22.796018442677347,52.72,-24.285897506366915,52.72,-20.454927673956334,52.72,18.849762877500087,66.21,-21.484399999999994,77.18
HYB-0107,-3503.4066627781276,2447.362982778128,0.0,-880.0363999999998,1.1,1.2,5.2,75.0,7.0,1,15.0,40,1,SOXS,-18.371267596948503,58.63,-7.745670007894034,58.63,-12.213959503182581,58.63,-20.500598838357543,58.63,-23.720342645641026,58.63,-19.96130273055282,58.63,1.4677549407930313,70.33,-31.166000000000004,76.25
HYB-0106,-3512.9907967358668,2452.917276735867,0.0,-883.3945999999999,1.1,1.2,5.2,75.0,6.0,1,15.0,40,1,SOXS,-18.371361819582653,60.65,-7.745740645764876,60.65,-11.40089741438569,60.65,-19.76427712755333,60.65,-23.01375564823449,60.65,-24.779194162086647,60.65,-1.5244535219147703,71.58,-34.52420000000001,76.72
HYB-0090,-3517.066529807362,2466.561449807362,0.0,-875.4208999999998,1.1,1.2,4.2,75.0,6.0,1,15.0,40,1,SOXS,-20.22931106762037,55.77,-14.055451870140356,55.77,-19.283868862043164,55.77,-25.352785442423688,55.77,-26.79332653588049,55.77,-27.590089090921634,55.77,13.06097945801168,66.82,-26.5505,77.56
HYB-0105,-3533.0862056131837,2466.917645613184,0.0,-888.4737999999998,1.1,1.2,5.2,75.0,5.0,1,15.0,40,1,SOXS,-18.371280210408514,58.92,-7.745816251092153,58.92,-13.596820641794316,58.92,-21.77629610633842,58.92,-24.94435752357116,58.92,-26.665509114509035,58.92,-7.499969369126525,69.26,-39.6034,74.13
HYB-0089,-3539.671531082242,2480.8311310822423,0.0,-882.3669999999997,1.1,1.2,4.2,75.0,5.0,1,15.0,40,1,SOXS,-20.22939174722286,54.69,-14.055531503822072,54.69,-21.284430382893195,54.69,-27.224836401041784,54.69,-28.62918155271351,54.69,-29.405957620263813,54.69,6.315794522058993,64.77,-33.4966,75.55
