ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,cpu_gpu_diff_bps,gpu_backend,summary_json,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,runtime_stop_price_offset_bps,rebalance_time_ny,slippage_bps,sell_fee_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,cpu_score,gpu_score,combined_score
True,364,1,8.477,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00364_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,2.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,356,1,9.521,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00356_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,1.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,284,1,9.57,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00284_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,8.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,276,1,9.739,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00276_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,4.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,268,1,9.64,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00268_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,2.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,380,1,6.203,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00380_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,8.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,372,1,7.363,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00372_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,4.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,260,1,8.728,2026-03-13 to 2026-03-26,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,11215.196377296432,12.151963772964326,1215.1963772964318,7.096317074541088,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00260_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,1.0,15:56,0.0,0.0,260,800,False,False,8.603805235693782,8.603805235693782,8.603805235693782
True,357,1,8.959,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00357_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,1.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,277,1,9.025,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00277_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,4.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,269,1,9.172,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00269_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,2.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,373,1,7.026,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00373_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,4.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,261,1,9.402,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00261_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,1.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,285,1,9.285,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00285_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,8.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,381,1,6.236,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00381_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,8.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,365,1,8.705,2026-03-13 to 2026-03-26,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,11211.832154827916,12.118321548279166,1211.8321548279164,7.097736550873909,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00365_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,2.0,15:56,0.0,1.0,260,800,False,False,8.56945327284221,8.56945327284221,8.56945327284221
True,352,1,9.493,2026-03-13 to 2026-03-26,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00352_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,1.0,15:55,0.0,0.0,260,800,False,False,8.567594168346432,8.567594168346432,8.567594168346432
True,280,1,9.853,2026-03-13 to 2026-03-26,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00280_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,8.0,15:55,0.0,0.0,260,800,False,False,8.567594168346432,8.567594168346432,8.567594168346432
True,376,1,6.531,2026-03-13 to 2026-03-26,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00376_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,close_position,8.0,15:55,0.0,0.0,260,800,False,False,8.567594168346432,8.567594168346432,8.567594168346432
True,256,1,9.492,2026-03-13 to 2026-03-26,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,11234.186976257955,12.34186976257956,1234.1869762579554,7.548551188466256,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/execution_modes_20260327/sweep_00256_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_market_close.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,market_close,market_order,1.0,15:55,0.0,0.0,260,800,False,False,8.567594168346432,8.567594168346432,8.567594168346432
